86.980	87.016	86.715	86.796	24.08.2021 07
87.027	87.051	86.962	86.985	24.08.2021 03
87.084	87.097	86.863	87.027	23.08.2021 23
86.988	87.088	86.959	87.083	23.08.2021 19
86.856	87.057	86.835	86.994	23.08.2021 15
86.841	86.936	86.762	86.851	23.08.2021 11
86.810	86.882	86.654	86.842	23.08.2021 07
86.810	86.907	86.759	86.809	23.08.2021 03
86.803	86.888	86.783	86.810	22.08.2021 23
86.960	86.963	86.835	86.924	20.08.2021 19
86.829	87.013	86.781	86.962	20.08.2021 15
86.903	87.075	86.816	86.828	20.08.2021 11
86.753	86.950	86.608	86.901	20.08.2021 07
86.730	86.813	86.719	86.752	20.08.2021 03
86.668	87.175	86.620	86.729	19.08.2021 23
86.775	86.842	86.595	86.669	19.08.2021 19
86.766	86.887	86.655	86.764	19.08.2021 15
86.644	86.813	86.591	86.770	19.08.2021 11
86.370	86.661	86.293	86.644	19.08.2021 07
86.432	86.465	86.251	86.366	19.08.2021 03
86.458	86.500	86.383	86.433	18.08.2021 23
86.385	86.465	86.262	86.460	18.08.2021 19
86.355	86.411	86.257	86.389	18.08.2021 15
86.202	86.387	86.111	86.355	18.08.2021 11
86.257	86.257	85.952	86.199	18.08.2021 07
86.200	86.325	86.137	86.258	18.08.2021 03
86.172	86.519	86.128	86.202	17.08.2021 23
86.094	86.209	86.075	86.173	17.08.2021 19
86.356	86.434	86.056	86.097	17.08.2021 15
86.495	86.613	86.342	86.356	17.08.2021 11
86.391	86.516	86.301	86.496	17.08.2021 07
86.334	86.403	86.298	86.392	17.08.2021 03
86.282	86.363	86.209	86.331	16.08.2021 23
86.245	86.339	86.245	86.281	16.08.2021 19
86.445	86.509	86.242	86.242	16.08.2021 15
86.486	86.589	86.438	86.444	16.08.2021 11
86.379	86.567	86.349	86.486	16.08.2021 07
86.344	86.461	86.344	86.380	16.08.2021 03
86.464	86.492	86.326	86.343	15.08.2021 23
86.354	86.410	86.311	86.358	13.08.2021 19
