1.33170	1.33435	1.33090	1.33425	01.12.2021 16
1.33215	1.33270	1.33150	1.33165	01.12.2021 15
1.33175	1.33285	1.33120	1.33220	01.12.2021 14
1.33110	1.33285	1.33010	1.33165	01.12.2021 13
1.32965	1.33255	1.32960	1.33105	01.12.2021 12
1.33175	1.33215	1.32860	1.32870	01.12.2021 11
1.33270	1.33315	1.33110	1.33175	01.12.2021 10
1.33250	1.33305	1.33205	1.33275	01.12.2021 09
1.33220	1.33260	1.33190	1.33255	01.12.2021 08
1.33125	1.33215	1.33080	1.33215	01.12.2021 07
1.33020	1.33145	1.33000	1.33130	01.12.2021 06
1.32920	1.33035	1.32920	1.33030	01.12.2021 05
1.32980	1.33005	1.32880	1.32925	01.12.2021 04
1.32950	1.33005	1.32940	1.32985	01.12.2021 03
1.32970	1.33135	1.32945	1.32945	01.12.2021 02
1.32980	1.33045	1.32960	1.32970	01.12.2021 01
1.33010	1.33085	1.32955	1.32985	01.12.2021 00
1.32830	1.33065	1.32790	1.33005	30.11.2021 23
1.32670	1.32865	1.32650	1.32835	30.11.2021 22
1.32645	1.32705	1.32530	1.32665	30.11.2021 21
1.32480	1.32685	1.32440	1.32635	30.11.2021 20
1.32320	1.32510	1.31945	1.32505	30.11.2021 19
1.33570	1.33655	1.32275	1.32325	30.11.2021 18
1.33435	1.33590	1.33370	1.33580	30.11.2021 17
1.33360	1.33515	1.33350	1.33440	30.11.2021 16
1.33400	1.33455	1.33280	1.33365	30.11.2021 15
1.33530	1.33545	1.33350	1.33405	30.11.2021 14
1.33620	1.33695	1.33450	1.33535	30.11.2021 13
1.33500	1.33675	1.33460	1.33625	30.11.2021 12
1.33275	1.33525	1.33270	1.33505	30.11.2021 11
1.33210	1.33295	1.33110	1.33280	30.11.2021 10
1.33170	1.33270	1.33070	1.33215	30.11.2021 09
1.33180	1.33260	1.33120	1.33175	30.11.2021 08
1.33205	1.33215	1.33180	1.33185	30.11.2021 07
1.33250	1.33285	1.33210	1.33210	30.11.2021 06
1.33255	1.33285	1.33210	1.33255	30.11.2021 05
1.33190	1.33285	1.33170	1.33260	30.11.2021 04
1.33145	1.33225	1.33090	1.33185	30.11.2021 03
1.33090	1.33225	1.33090	1.33140	30.11.2021 02
1.33140	1.33145	1.33075	1.33080	30.11.2021 01
1.33025	1.33160	1.33010	1.33140	30.11.2021 00
1.32915	1.33035	1.32915	1.33020	29.11.2021 23
1.32900	1.32945	1.32870	1.32910	29.11.2021 22
1.33000	1.33075	1.32900	1.32905	29.11.2021 21
1.32945	1.33005	1.32880	1.33005	29.11.2021 20
1.32940	1.33060	1.32890	1.32895	29.11.2021 19
1.33015	1.33120	1.32920	1.32935	29.11.2021 18
1.33195	1.33215	1.32990	1.33010	29.11.2021 17
1.33330	1.33345	1.33190	1.33190	29.11.2021 16
1.33415	1.33455	1.33330	1.33335	29.11.2021 15
1.33545	1.33625	1.33410	1.33410	29.11.2021 14
1.33400	1.33580	1.33330	1.33540	29.11.2021 13
1.33380	1.33555	1.33375	1.33405	29.11.2021 12
1.33290	1.33395	1.33200	1.33395	29.11.2021 11
1.33340	1.33340	1.33205	1.33295	29.11.2021 10
1.33390	1.33405	1.33330	1.33340	29.11.2021 09
1.33295	1.33415	1.33280	1.33385	29.11.2021 08
1.33335	1.33375	1.33295	1.33295	29.11.2021 07
1.33360	1.33380	1.33330	1.33345	29.11.2021 06
1.33355	1.33380	1.33310	1.33365	29.11.2021 05
1.33290	1.33420	1.33285	1.33365	29.11.2021 04
1.33405	1.33415	1.33300	1.33310	29.11.2021 03
1.33335	1.33440	1.33295	1.33410	29.11.2021 02
1.33395	1.33440	1.33295	1.33345	29.11.2021 01
1.33350	1.33445	1.33330	1.33395	29.11.2021 00
1.33355	1.33475	1.33285	1.33375	26.11.2021 22
1.33340	1.33465	1.33240	1.33350	26.11.2021 21
1.33250	1.33370	1.33220	1.33340	26.11.2021 20
1.33365	1.33375	1.33080	1.33210	26.11.2021 19
1.33365	1.33435	1.33190	1.33360	26.11.2021 18
1.33380	1.33455	1.33250	1.33375	26.11.2021 17
1.33395	1.33490	1.33310	1.33385	26.11.2021 16
1.33305	1.33415	1.33230	1.33405	26.11.2021 15
1.33190	1.33385	1.33190	1.33300	26.11.2021 14
1.33145	1.33255	1.33070	1.33195	26.11.2021 13
1.33040	1.33340	1.32995	1.33150	26.11.2021 12
1.33025	1.33165	1.32795	1.33045	26.11.2021 11
1.33070	1.33075	1.32970	1.33030	26.11.2021 10
1.33050	1.33085	1.32975	1.33075	26.11.2021 09
1.33050	1.33065	1.33020	1.33055	26.11.2021 08
1.33025	1.33075	1.33010	1.33045	26.11.2021 07
1.33035	1.33055	1.33000	1.33020	26.11.2021 06
1.33045	1.33045	1.33000	1.33040	26.11.2021 05
1.33135	1.33135	1.33000	1.33050	26.11.2021 04
1.33135	1.33175	1.33055	1.33095	26.11.2021 03
1.33210	1.33220	1.33130	1.33130	26.11.2021 02
1.33225	1.33240	1.33180	1.33210	26.11.2021 01
1.33230	1.33245	1.33215	1.33220	26.11.2021 00
1.33220	1.33250	1.33205	1.33225	25.11.2021 23
1.33230	1.33265	1.33205	1.33225	25.11.2021 22
1.33260	1.33330	1.33220	1.33225	25.11.2021 21
1.33240	1.33270	1.33185	1.33255	25.11.2021 20
1.33195	1.33265	1.33190	1.33245	25.11.2021 19
1.33125	1.33255	1.33105	1.33190	25.11.2021 18
1.33150	1.33165	1.33090	1.33130	25.11.2021 17
1.33150	1.33165	1.33060	1.33145	25.11.2021 16
1.33230	1.33275	1.33060	1.33145	25.11.2021 15
1.33185	1.33285	1.33160	1.33235	25.11.2021 14
1.33340	1.33375	1.33170	1.33190	25.11.2021 13
1.33385	1.33435	1.33290	1.33345	25.11.2021 12
1.33500	1.33535	1.33390	1.33390	25.11.2021 11
1.33480	1.33515	1.33440	1.33495	25.11.2021 10
1.33455	1.33515	1.33455	1.33475	25.11.2021 09
1.33475	1.33485	1.33420	1.33450	25.11.2021 08
1.33490	1.33490	1.33460	1.33470	25.11.2021 07
1.33425	1.33525	1.33425	1.33485	25.11.2021 06
1.33360	1.33435	1.33345	1.33430	25.11.2021 05
1.33435	1.33435	1.33350	1.33365	25.11.2021 04
1.33305	1.33445	1.33290	1.33445	25.11.2021 03
1.33285	1.33310	1.33275	1.33300	25.11.2021 02
1.33280	1.33295	1.33245	1.33280	25.11.2021 01
1.33315	1.33315	1.33255	1.33285	25.11.2021 00
1.33220	1.33335	1.33200	1.33310	24.11.2021 23
1.33245	1.33345	1.33165	1.33215	24.11.2021 22
1.33230	1.33265	1.33210	1.33240	24.11.2021 21
1.33290	1.33290	1.33200	1.33235	24.11.2021 20
1.33300	1.33385	1.33240	1.33310	24.11.2021 19
1.33390	1.33485	1.33260	1.33305	24.11.2021 18
